;http;ECDF;27.0796;
;http;STANDALONE;6.91938;
;xroot;STANDALONE;6.92619;
;http;STANDALONE;6.92159;
;xroot;NA_INFN;42.282;
;xroot;STANDALONE;6.96026;
;http;STANDALONE;6.93723;
;xroot;RHUL;16.4795;
;xroot;STANDALONE;6.93173;
;xroot;STANDALONE;7.13342;
;xroot;NA_INFN;61.2585;
;http;XrdHTTP_CERN;13.1362;
;http;NA_INFN;38.2083;
;http;CERN;7.03497;
;http;STANDALONE;6.88806;
;http;STANDALONE;6.94146;
;http;RHUL;15.8488;
;xroot;STANDALONE;7.04274;
;xroot;SHEF;42.0588;
;http;XrdHTTP_CERN;16.236;
;http;CERN;7.0457;
;xroot;SHEF;40.1128;
;xroot;CERN;6.89739;
;http;NA_INFN;27.1438;
;xroot;STANDALONE;7.0409;
;http;SHEF;32.4776;
;xroot;CERN;6.90927;
;http;CERN;7.03223;
;http;RHUL;21.5945;
;xroot;SHEF;75.9572;
;xroot;NA_INFN;42.6694;
;http;CERN;7.04364;
;xroot;RHUL;16.6495;
;http;ECDF;25.8442;
;xroot;STANDALONE;6.9647;
;xroot;ECDF;25.0857;
;xroot;SHEF;40.7837;
;http;RHUL;22.3363;
;xroot;ECDF;22.4042;
;xroot;XrdHTTP_CERN;7.91051;
;xroot;STANDALONE;7.06778;
;http;SHEF;27.7731;
;xroot;NA_INFN;33.483;
;xroot;STANDALONE;6.97005;
;http;SHEF;28.5452;
;http;STANDALONE;6.94978;
;xroot;XrdHTTP_CERN;6.89468;
;http;RHUL;16.1708;
;http;STANDALONE;6.90008;
;http;ECDF;27.9066;
;http;ECDF;25.0323;
;xroot;NA_INFN;44.5625;
;http;CERN;7.05402;
;http;STANDALONE;6.89641;
;xroot;STANDALONE;6.95217;
;http;STANDALONE;6.93813;
;http;STANDALONE;6.96588;
;http;NA_INFN;37.0355;
;xroot;CERN;6.88131;
;xroot;SHEF;39.8314;
;http;SHEF;23.8918;
;xroot;CERN;6.8917;
;http;STANDALONE;6.94919;
;xroot;STANDALONE;6.93449;
;http;XrdHTTP_CERN;10.5538;
;http;STANDALONE;6.90599;
;xroot;STANDALONE;7.06876;
;http;NA_INFN;33.9205;
;xroot;ECDF;21.5372;
;xroot;STANDALONE;7.18487;
;xroot;NA_INFN;36.7521;
;xroot;RHUL;24.0735;
;http;ECDF;61.4588;
;http;STANDALONE;6.94484;
;xroot;STANDALONE;6.94161;
;xroot;RHUL;28.0288;
;xroot;SHEF;50.6392;
;xroot;CERN;6.98213;
;http;SHEF;25.2152;
;http;RHUL;18.7152;
;xroot;ECDF;22.0455;
;http;STANDALONE;6.9454;
;xroot;STANDALONE;6.93395;
;http;ECDF;29.2604;
;xroot;RHUL;14.516;
;https;XrdHTTP_CERN;134.341;
;xroot;STANDALONE;6.92115;
;xroot;SHEF;34.984;
;http;CERN;7.01532;
;xroot;STANDALONE;6.92598;
;http;NA_INFN;36.1073;
;xroot;STANDALONE;6.99294;
;http;RHUL;18.1724;
;xroot;STANDALONE;6.95236;
;xroot;ECDF;25.3474;
;http;XrdHTTP_CERN;9.97708;
;https;XrdHTTP_CERN;7.88102;
;http;STANDALONE;8.66293;
;http;NA_INFN;28.4775;
;http;ECDF;27.4142;
;http;STANDALONE;6.91799;
;xroot;ECDF;26.4316;
;xroot;STANDALONE;6.96055;
;http;NA_INFN;31.6158;
;xroot;STANDALONE;6.9026;
;http;NA_INFN;42.2327;
;xroot;STANDALONE;6.92166;
;xroot;XrdHTTP_CERN;11.9519;
;xroot;CERN;7.58478;
;xroot;STANDALONE;7.84687;
;http;CERN;7.17976;
;xroot;STANDALONE;6.91613;
;http;ECDF;40.4356;
;http;RHUL;18.4789;
;http;CERN;7.0076;
;http;RHUL;17.4906;
;http;ECDF;42.088;
;http;STANDALONE;6.93208;
;http;ECDF;28.7305;
;xroot;RHUL;42.8145;
;xroot;CERN;6.93148;
;http;RHUL;14.7182;
;xroot;ECDF;22.3823;
;xroot;RHUL;24.4345;
;xroot;ECDF;25.582;
;xroot;CERN;6.89694;
;xroot;STANDALONE;6.91665;
;http;RHUL;18.911;
;xroot;RHUL;18.3443;
;http;XrdHTTP_CERN;22.1868;
;http;STANDALONE;6.87988;
;http;STANDALONE;6.90483;
;http;STANDALONE;6.8966;
;http;STANDALONE;6.89722;
;xroot;CERN;6.96213;
;xroot;CERN;7.03898;
;xroot;STANDALONE;6.97849;
;http;STANDALONE;6.94437;
;xroot;RHUL;28.7641;
;http;CERN;7.0189;
;xroot;STANDALONE;6.95036;
;http;STANDALONE;6.91163;
;http;ECDF;30.5805;
;xroot;STANDALONE;6.99041;
;http;SHEF;28.0353;
;xroot;CERN;6.94244;
;xroot;NA_INFN;38.9638;
;xroot;SHEF;37.0049;
;http;STANDALONE;6.91038;
;xroot;RHUL;12.413;
;xroot;ECDF;22.7461;
;http;STANDALONE;6.89191;
;xroot;ECDF;24.1131;
;http;SHEF;30.0515;
;xroot;CERN;6.94348;
;http;STANDALONE;6.89841;
;xroot;ECDF;25.7039;
;xroot;STANDALONE;6.92501;
;xroot;NA_INFN;41.4644;
;xroot;CERN;6.98658;
;http;ECDF;30.4707;
;http;NA_INFN;39.1534;
;xroot;CERN;6.91308;
;xroot;STANDALONE;6.91524;
;http;CERN;7.08149;
;xroot;NA_INFN;33.7767;
;http;STANDALONE;6.93228;
;xroot;RHUL;16.4112;
;http;RHUL;19.4824;
;http;RHUL;16.6171;
;xroot;STANDALONE;6.96874;
;xroot;STANDALONE;7.0297;
;http;RHUL;20.7855;
