;http;ECDF;27.0796;
;xroot;SHEF;42.0588;
;http;RHUL;22.3363;
;http;STANDALONE;6.96588;
;http;SHEF;23.8918;
;xrootd;STANDALONE;6.93449;
;http;STANDALONE;6.94484;
;http;RHUL;18.7152;
;xrootd;RHUL;14.516;
;http;RHUL;18.911;
;http;SHEF;28.0353;
;xroot;CERN;6.91308;
;xroot;NA_INFN;33.7767;
;http;RHUL;19.4824;
;http;RHUL;20.7855;
;http;RHUL;15.1657;
;http;RHUL;18.8343;
;http;RHUL;20.771;
;http;STANDALONE;6.95143;
;http;ECDF;29.5661;
;xrootd;RHUL;16.7743;
;http;CERN;7.00649;
;xrootd;STANDALONE;7.16617;
;xrootd;RHUL;19.6142;
;xroot;NA_INFN;34.2404;
;http;STANDALONE;6.9777;
;xrootd;STANDALONE;6.95062;
;xrootd;STANDALONE;6.98204;
;http;STANDALONE;6.90451;
;xrootd;STANDALONE;6.9546;
;http;RHUL;20.4893;
;xroot;CERN;6.91889;
;xroot;NA_INFN;33.8512;
;xroot;CERN;6.87971;
;http;NA_INFN;37.0553;
;http;SHEF;28.964;
;xrootd;STANDALONE;6.93815;
;http;STANDALONE;6.90067;
;http;RHUL;14.0043;
;http;NA_INFN;30.793;
;http;CERN;6.98732;
;http;STANDALONE;6.94117;
;xrootd;STANDALONE;6.96844;
;xroot;CERN;6.90777;
;xroot;ECDF;22.558;
;http;CERN;7.00648;
;xroot;CERN;6.89418;
;http;NA_INFN;40.594;
;http;STANDALONE;6.93392;
;http;NA_INFN;35.5742;
;http;NA_INFN;32.3129;
;http;STANDALONE;6.91995;
;xrootd;RHUL;15.9137;
;http;STANDALONE;6.90698;
;xroot;CERN;6.89476;
;http;SHEF;25.2278;
;xroot;CERN;6.88279;
;http;CERN;6.9867;
;http;CERN;6.97369;
;xroot;NA_INFN;38.9665;
;http;CERN;7.05435;
;xroot;CERN;6.89373;
;http;CERN;7.01605;
;xroot;NA_INFN;36.669;
;http;ECDF;26.6201;
;xrootd;RHUL;16.5213;
;xroot;SHEF;41.0491;
;xroot;CERN;7.40575;
;xrootd;RHUL;18.4669;
;xrootd;STANDALONE;6.9326;
;xrootd;STANDALONE;6.99773;
;xroot;CERN;6.91476;
;http;NA_INFN;38.2838;
;xroot;ECDF;18.5752;
;http;SHEF;29.4937;
;http;CERN;7.01572;
;xrootd;STANDALONE;7.00876;
;xroot;CERN;6.9087;
;http;SHEF;37.8627;
;xroot;ECDF;21.0663;
;xrootd;STANDALONE;6.98962;
;http;RHUL;16.9617;
;http;RHUL;17.0482;
;xrootd;STANDALONE;7.0046;
;xrootd;RHUL;14.7134;
;xroot;ECDF;21.5759;
;xroot;CERN;6.8968;
;xrootd;STANDALONE;6.94333;
;http;RHUL;14.1481;
;xrootd;RHUL;13.0053;
;xroot;CERN;6.90082;
;xroot;NA_INFN;38.3632;
;xrootd;STANDALONE;6.92808;
;http;ECDF;31.2337;
;http;RHUL;14.6813;
;http;STANDALONE;6.8995;
;http;CERN;6.98286;
;xroot;CERN;6.86158;
;xrootd;RHUL;14.619;
;xroot;NA_INFN;42.1396;
;xroot;CERN;6.92818;
;xroot;SHEF;40.7615;
;xrootd;STANDALONE;6.94743;
;xrootd;STANDALONE;6.91885;
;xroot;CERN;6.94055;
;http;STANDALONE;6.90484;
;xrootd;STANDALONE;6.99418;
;xroot;CERN;6.90446;
;xrootd;RHUL;15.2894;
;http;RHUL;14.3432;
;http;STANDALONE;6.91795;
;xroot;CERN;6.93633;
;http;ECDF;26.0018;
;xroot;ECDF;22.2615;
;xrootd;STANDALONE;6.92576;
;http;STANDALONE;6.9084;
;http;STANDALONE;6.88803;
;xroot;SHEF;42.5382;
;http;RHUL;14.2631;
;xrootd;STANDALONE;6.94371;
;xrootd;STANDALONE;6.94604;
;xroot;NA_INFN;42.7049;
;http;RHUL;17.0001;
;xrootd;RHUL;14.8274;
;xrootd;STANDALONE;7.00343;
;xrootd;STANDALONE;7.01734;
;xrootd;STANDALONE;6.97054;
;http;RHUL;21.2637;
;http;SHEF;28.4475;
;http;SHEF;41.0835;
;http;STANDALONE;7.32794;
;xroot;SHEF;38.4004;
;http;RHUL;17.8514;
;http;RHUL;19.013;
;http;CERN;6.99459;
;xroot;ECDF;21.8801;
;http;STANDALONE;6.9466;
;http;CERN;7.00887;
;xrootd;STANDALONE;6.9998;
;http;RHUL;16.0644;
;http;RHUL;16.4119;
;xrootd;STANDALONE;6.93149;
;xroot;ECDF;20.3976;
;http;NA_INFN;29.1083;
;http;STANDALONE;6.8924;
;http;RHUL;17.7946;
;http;NA_INFN;42.9946;
;http;CERN;7.03224;
;xrootd;STANDALONE;6.95337;
;xrootd;RHUL;14.9382;
;xroot;NA_INFN;41.8027;
;xrootd;STANDALONE;6.95951;
;http;ECDF;25.9391;
;xroot;NA_INFN;36.776;
;http;CERN;7.04785;
;xroot;SHEF;40.4534;
;http;ECDF;25.8125;
;xrootd;RHUL;14.1548;
;xroot;CERN;6.90596;
;xroot;CERN;6.90101;
;http;CERN;7.05965;
;http;STANDALONE;6.91507;
;xroot;SHEF;43.9928;
;xrootd;STANDALONE;6.9362;
;xrootd;RHUL;14.6458;
;xroot;SHEF;42.0123;
;xroot;ECDF;21.2273;
;xroot;CERN;6.89367;
;xroot;NA_INFN;39.094;
;http;SHEF;27.9015;
;http;NA_INFN;33.8628;
;xrootd;RHUL;17.186;
;xrootd;RHUL;27.4644;
;http;STANDALONE;6.91714;
;http;SHEF;28.5993;
;xrootd;RHUL;12.2145;
;xroot;NA_INFN;35.9631;
;http;ECDF;31.8888;
;http;NA_INFN;43.0582;
;xroot;NA_INFN;40.9164;
;xrootd;RHUL;17.8088;
;xroot;SHEF;47.5194;
;xroot;NA_INFN;42.5259;
;http;ECDF;24.3892;
;http;NA_INFN;40.9312;
;xroot;CERN;6.90045;
;xrootd;STANDALONE;6.99837;
;xroot;NA_INFN;43.1133;
;http;SHEF;26.0571;
;http;CERN;7.01355;
;xroot;CERN;6.96908;
;http;NA_INFN;35.5046;
;http;RHUL;13.1431;
;http;CERN;7.00824;
;xroot;SHEF;37.6757;
;http;STANDALONE;6.88792;
;xrootd;STANDALONE;6.9867;
;xroot;NA_INFN;37.3167;
;xroot;ECDF;21.6493;
;xroot;ECDF;21.3611;
;http;SHEF;25.1665;
;http;CERN;7.0304;
;http;STANDALONE;6.91994;
;http;RHUL;16.4176;
;xroot;NA_INFN;38.6899;
;http;STANDALONE;6.92275;
;http;CERN;7.0137;
;xrootd;RHUL;16.7646;
;http;CERN;7.06215;
;http;CERN;7.03737;
;http;CERN;6.98428;
;xroot;NA_INFN;40.8956;
;http;CERN;7.01089;
;http;CERN;6.97745;
;xroot;NA_INFN;37.8987;
;xrootd;STANDALONE;6.90948;
;xroot;CERN;6.87863;
;xroot;SHEF;43.4214;
;xroot;ECDF;20.6463;
;http;STANDALONE;6.911;
;xrootd;RHUL;17.0526;
;xrootd;RHUL;13.6305;
;http;CERN;7.01102;
;xroot;SHEF;41.1536;
;http;STANDALONE;6.91308;
;http;ECDF;27.8265;
;xroot;CERN;6.90143;
;http;NA_INFN;34.4876;
;xrootd;STANDALONE;6.99098;
;xroot;CERN;6.88441;
;xrootd;RHUL;14.7691;
;http;STANDALONE;7.17437;
;http;RHUL;12.9241;
;xroot;SHEF;42.9855;
;xroot;SHEF;42.3622;
;http;SHEF;29.8102;
;http;NA_INFN;44.7541;
;http;ECDF;28.6773;
;http;RHUL;19.4401;
;xroot;CERN;6.93844;
;http;CERN;6.99034;
;http;CERN;7.00309;
;http;CERN;6.99528;
;xroot;ECDF;21.1181;
;xrootd;RHUL;17.7163;
;xrootd;RHUL;14.0338;
;http;SHEF;33.8958;
;xroot;ECDF;21.294;
;http;RHUL;20.511;
;xroot;SHEF;51.504;
;http;SHEF;31.102;
;http;CERN;7.13117;
;http;NA_INFN;39.3133;
;http;RHUL;15.1906;
;http;ECDF;29.3641;
;http;CERN;6.97109;
;http;RHUL;16.9209;
;http;NA_INFN;36.5104;
;http;ECDF;24.4046;
;http;SHEF;28.2552;
;http;STANDALONE;6.88008;
;http;RHUL;23.8472;
;http;CERN;7.01017;
;http;SHEF;28.9159;
;xrootd;STANDALONE;6.95321;
;http;STANDALONE;6.91263;
;xrootd;STANDALONE;6.95233;
;http;CERN;7.07658;
;xroot;SHEF;43.9652;
;xrootd;RHUL;28.3666;
;xroot;CERN;6.89873;
;http;ECDF;29.3734;
;xroot;ECDF;20.4629;
;xroot;ECDF;24.1187;
;xroot;ECDF;21.5428;
;http;NA_INFN;37.6375;
;http;STANDALONE;6.89212;
;http;ECDF;25.5008;
;xroot;ECDF;21.7377;
;xrootd;RHUL;15.1114;
;xroot;NA_INFN;49.6609;
;xroot;SHEF;41.609;
;http;STANDALONE;6.8954;
;http;RHUL;16.9123;
;xroot;CERN;6.91084;
;xroot;ECDF;20.7319;
;http;STANDALONE;6.91251;
;http;RHUL;16.4349;
;xrootd;RHUL;15.3629;
;xroot;SHEF;40.0495;
;http;STANDALONE;6.90596;
;http;RHUL;19.1616;
;http;STANDALONE;6.90959;
;xrootd;RHUL;22.3196;
;xroot;ECDF;22.0382;
;http;RHUL;15.6533;
;http;ECDF;26.3325;
;http;STANDALONE;6.90124;
;http;RHUL;15.8409;
;xrootd;STANDALONE;6.95575;
;xrootd;RHUL;16.7167;
;http;ECDF;25.8532;
;xrootd;RHUL;16.4332;
;http;ECDF;28.0431;
;xrootd;RHUL;14.1807;
;xrootd;RHUL;15.456;
;http;SHEF;33.1268;
;xrootd;STANDALONE;7.0954;
;xroot;SHEF;42.5104;
;xrootd;STANDALONE;6.89211;
;xroot;SHEF;35.6489;
;xroot;NA_INFN;40.4753;
;http;NA_INFN;41.6816;
;xrootd;RHUL;14.9075;
;xroot;ECDF;24.1778;
;http;SHEF;28.1365;
;http;NA_INFN;45.0939;
;http;SHEF;37.0296;
;http;CERN;7.00929;
;http;STANDALONE;6.90149;
;xroot;CERN;7.0491;
;xroot;NA_INFN;33.6595;
;http;CERN;7.0245;
;http;STANDALONE;6.893;
;xrootd;STANDALONE;6.95162;
;http;CERN;7.03461;
;xrootd;STANDALONE;7.06089;
;xrootd;RHUL;15.178;
;xroot;CERN;6.88261;
;xroot;CERN;6.90947;
;http;SHEF;29.9911;
;xrootd;RHUL;12.683;
;http;NA_INFN;38.659;
;http;STANDALONE;6.89004;
