;http;ECDF;27.0796;
;xroot;RHUL;16.4795;
;http;NA_INFN;38.2083;
;http;STANDALONE;6.88806;
;http;RHUL;15.8488;
;xroot;STANDALONE;7.04274;
;xroot;SHEF;42.0588;
;xroot;STANDALONE;7.0409;
;http;SHEF;32.4776;
;xroot;CERN;6.90927;
;xroot;NA_INFN;42.6694;
;http;ECDF;25.8442;
;xroot;STANDALONE;6.9647;
;http;RHUL;22.3363;
;xroot;ECDF;22.4042;
;http;SHEF;27.7731;
;http;STANDALONE;6.94978;
;http;ECDF;27.9066;
;http;ECDF;25.0323;
;http;STANDALONE;6.89641;
;http;STANDALONE;6.96588;
;xroot;CERN;6.88131;
;http;SHEF;23.8918;
;xroot;STANDALONE;6.93449;
;http;NA_INFN;33.9205;
;http;STANDALONE;6.94484;
;http;RHUL;18.7152;
;xroot;ECDF;22.0455;
;http;ECDF;29.2604;
;xroot;RHUL;14.516;
;http;CERN;7.01532;
;http;NA_INFN;42.2327;
;xroot;STANDALONE;6.91665;
;http;RHUL;18.911;
;http;STANDALONE;6.90483;
;http;STANDALONE;6.94437;
;http;STANDALONE;6.91163;
;http;SHEF;28.0353;
;http;ECDF;30.4707;
;http;NA_INFN;39.1534;
;xroot;CERN;6.91308;
;xroot;NA_INFN;33.7767;
;http;STANDALONE;6.93228;
;xroot;RHUL;16.4112;
;http;RHUL;19.4824;
;http;RHUL;20.7855;
;http;NA_INFN;42.3623;
;http;RHUL;15.1657;
;http;RHUL;18.8343;
;http;RHUL;20.771;
;http;CERN;7.03732;
;xroot;STANDALONE;6.99448;
;http;STANDALONE;6.95143;
;xroot;STANDALONE;7.03435;
;xroot;STANDALONE;6.94376;
;http;ECDF;29.5661;
;xroot;RHUL;16.7743;
;xroot;CERN;6.89495;
;http;CERN;7.00649;
;http;ECDF;31.4931;
;http;RHUL;19.0427;
;xroot;STANDALONE;7.16617;
;http;NA_INFN;43.7313;
;xroot;RHUL;19.6142;
;xroot;SHEF;37.3107;
;xroot;NA_INFN;34.2404;
;http;NA_INFN;46.7726;
;xroot;CERN;6.90125;
;http;NA_INFN;37.4276;
;http;STANDALONE;6.9777;
;http;ECDF;26.461;
;xroot;STANDALONE;6.95062;
;xroot;STANDALONE;6.98204;
;http;STANDALONE;6.90451;
;http;ECDF;27.8627;
;xroot;STANDALONE;6.9546;
;xroot;SHEF;55.7772;
;http;NA_INFN;42.2655;
;http;RHUL;20.4893;
;http;ECDF;35.096;
;http;RHUL;13.1254;
;http;NA_INFN;38.4596;
;xroot;CERN;6.91889;
;http;SHEF;26.8279;
;http;RHUL;18.4663;
;http;CERN;7.026;
