;xroot;RHUL;21.3553;
;http;ECDF;27.0796;
;http;STANDALONE;6.91938;
;xroot;CERN;6.92777;
;http;XrdHTTP_CERN;9.42723;
;xroot;RHUL;14.152;
;xroot;XrdHTTP_CERN;8.76653;
;http;STANDALONE;6.90328;
;https;XrdHTTP_CERN;7.20245;
;xroot;STANDALONE;6.92619;
;http;STANDALONE;6.92159;
;xroot;NA_INFN;42.282;
;xroot;CERN;6.91975;
;xroot;STANDALONE;6.96026;
;http;STANDALONE;6.92876;
;http;STANDALONE;6.93723;
;xroot;RHUL;16.4795;
;xroot;SHEF;46.9345;
;xroot;STANDALONE;6.93173;
;xroot;STANDALONE;7.13342;
;http;XrdHTTP_CERN;9.45836;
;xroot;NA_INFN;61.2585;
;http;XrdHTTP_CERN;13.1362;
;xroot;RHUL;15.2799;
;xroot;CERN;6.89738;
;xroot;STANDALONE;6.95464;
;http;NA_INFN;38.2083;
;http;CERN;7.03497;
;xroot;CERN;7.27224;
;xroot;ECDF;19.2808;
;http;STANDALONE;6.88806;
;http;STANDALONE;6.94146;
;http;RHUL;15.8488;
;xroot;ECDF;22.8576;
;xroot;STANDALONE;7.03531;
;xroot;STANDALONE;7.04274;
;xroot;SHEF;42.0588;
;http;XrdHTTP_CERN;16.236;
;http;CERN;7.0457;
;xroot;SHEF;40.1128;
;xroot;ECDF;20.9128;
;xroot;CERN;6.89739;
;xroot;XrdHTTP_PCIT;6.93776;
;http;NA_INFN;27.1438;
;xroot;STANDALONE;7.0409;
;http;SHEF;62.6156;
;http;SHEF;32.4776;
;xroot;CERN;6.90927;
;https;XrdHTTP_PCIT;10.3427;
;https;XrdHTTP_CERN;7.24886;
;http;CERN;7.03223;
;http;ECDF;26.4621;
;xroot;XrdHTTP_PCIT;6.89594;
;xroot;XrdHTTP_CERN;24.9005;
;http;XrdHTTP_CERN;16.6197;
;http;RHUL;21.5945;
;xroot;SHEF;75.9572;
;xroot;NA_INFN;42.6694;
;http;CERN;7.04364;
;xroot;RHUL;16.6495;
;http;ECDF;25.8442;
;xroot;STANDALONE;6.9647;
;xroot;ECDF;25.0857;
;xroot;SHEF;40.7837;
;http;RHUL;22.3363;
;http;STANDALONE;6.9054;
;xroot;ECDF;22.4042;
;xroot;XrdHTTP_CERN;7.91051;
;xroot;STANDALONE;7.06778;
;xroot;XrdHTTP_PCIT;6.91551;
;http;SHEF;27.7731;
;xroot;ECDF;25.4336;
;xroot;CERN;6.93501;
;http;CERN;6.97661;
;xroot;NA_INFN;33.483;
;xroot;STANDALONE;6.97005;
;http;RHUL;19.14;
;http;SHEF;28.5452;
;https;XrdHTTP_CERN;9.04544;
;xroot;CERN;6.92364;
;http;STANDALONE;6.94978;
;xroot;XrdHTTP_CERN;6.89468;
;http;RHUL;16.1708;
;http;STANDALONE;6.90008;
;https;XrdHTTP_CERN;7.98624;
;xroot;ECDF;20.9028;
;https;XrdHTTP_CERN;7.32335;
;http;ECDF;27.9066;
;http;ECDF;25.0323;
;xroot;NA_INFN;44.5625;
;http;XrdHTTP_PCIT;7.13299;
;xroot;SHEF;47.0187;
;xroot;XrdHTTP_CERN;6.89393;
;http;CERN;7.05402;
;http;STANDALONE;6.89641;
;xroot;STANDALONE;6.95217;
;http;STANDALONE;6.93813;
;http;STANDALONE;6.96588;
;http;NA_INFN;37.0355;
;http;CERN;7.0268;
;xroot;ECDF;18.798;
;xroot;CERN;6.88131;
;xroot;SHEF;39.8314;
;xroot;RHUL;18.9256;
;xroot;SHEF;40.0165;
;http;SHEF;23.8918;
;xroot;CERN;6.8917;
;http;STANDALONE;6.94919;
;xroot;STANDALONE;6.93449;
;http;XrdHTTP_CERN;10.5538;
;http;STANDALONE;6.90599;
;xroot;STANDALONE;6.95067;
;xroot;STANDALONE;7.06876;
;http;NA_INFN;33.9205;
;http;XrdHTTP_CERN;10.0029;
;https;XrdHTTP_CERN;7.07382;
;xroot;ECDF;21.5372;
